"area","Reporting Economy","Year","value"
"ALB","Italy","2004","0"
"ALB","Luxembourg","2004","0"
"ALB","Poland","2004","0"
"ALB","Turkey","2004","0"
"ALB","United States","2004","0"
"ALB","Austria","2005","21.1411232154405"
"ALB","Belgium","2005","0"
"ALB","Bulgaria","2005","0"
"ALB","Croatia","2005","7.85109430359072"
"ALB","Czech Republic","2005","0"
"ALB","France","2005","0"
"ALB","Germany","2005","8.70516838282843"
"ALB","Greece","2005","3.98271029199622"
"ALB","Italy","2005","0"
"ALB","Luxembourg","2005","0"
"ALB","Poland","2005","0"
"ALB","Turkey","2005","3"
"ALB","United States","2005","0"
"ALB","Austria","2006","37.0749967697057"
"ALB","Belgium","2006","0"
"ALB","Bulgaria","2006","5.14338115841488"
"ALB","Croatia","2006","0"
"ALB","Czech Republic","2006","0"
"ALB","France","2006","1.25448320936948"
"ALB","Germany","2006","12.5448320936948"
"ALB","Greece","2006","86.3241471709522"
"ALB","Italy","2006","0"
"ALB","Luxembourg","2006","2.50896641873897"
"ALB","Poland","2006","0"
"ALB","Turkey","2006","0"
"ALB","United States","2006","0"
"ALB","Austria","2007","76.3565541348794"
"ALB","Belgium","2007","0"
"ALB","Bulgaria","2007","11.6336681092415"
"ALB","Croatia","2007","1.68619754242183"
"ALB","Czech Republic","2007","0"
"ALB","France","2007","0"
"ALB","Germany","2007","23.267336218483"
"ALB","Greece","2007","129.293540713732"
"ALB","Italy","2007","0"
"ALB","Luxembourg","2007","1.36866683638135"
"ALB","Poland","2007","0"
"ALB","Turkey","2007","26"
"ALB","United States","2007","0"
"ALB","Austria","2008","40.5947193027429"
"ALB","Belgium","2008","0"
"ALB","Bulgaria","2008","0.732412934412422"
"ALB","Croatia","2008","-1.33299154063061"
"ALB","Czech Republic","2008","0"
"ALB","France","2008","0"
"ALB","Germany","2008","23.4372139011975"
"ALB","Greece","2008","64.4523382282931"
"ALB","Italy","2008","98.7292635587945"
"ALB","Luxembourg","2008","0"
"ALB","Poland","2008","0"
"ALB","Turkey","2008","3"
"ALB","United States","2008","0"
"ALB","Austria","2009","0"
"ALB","Belgium","2009","0"
"ALB","Bulgaria","2009","9.86326185015344"
"ALB","Croatia","2009","-4.95524718584469"
"ALB","Czech Republic","2009","273.781723758065"
"ALB","France","2009","0"
"ALB","Germany","2009","25.0054525778538"
"ALB","Greece","2009","187.263055971927"
"ALB","Italy","2009","131.195274525139"
"ALB","Luxembourg","2009","0"
"ALB","Poland","2009","0"
"ALB","Turkey","2009","0"
"ALB","United States","2009","0"
"ALB","Austria","2010","0"
"ALB","Belgium","2010","1.32442437205729"
"ALB","Bulgaria","2010","-1.32442437205729"
"ALB","Croatia","2010","0.550960538775835"
"ALB","Czech Republic","2010","0"
"ALB","France","2010",".."
"ALB","Germany","2010","0"
"ALB","Greece","2010","73.2406677747684"
"ALB","Italy","2010","2771.49044096709"
"ALB","Luxembourg","2010","-3.97327311617188"
"ALB","Poland","2010","0"
"ALB","Turkey","2010","3"
"ALB","United States","2010","0"
"ALB","Austria","2011","0"
"ALB","Belgium","2011","5.56053686983478"
"ALB","Bulgaria","2011","-2.97210695692669"
"ALB","Croatia","2011","5.26860868416846"
"ALB","Czech Republic","2011","0"
"ALB","France","2011",".."
"ALB","Germany","2011","0"
"ALB","Greece","2011","18.8780226730891"
"ALB","Italy","2011","-265.72415566723"
"ALB","Luxembourg","2011","19.4618790444217"
"ALB","Poland","2011","0"
"ALB","Turkey","2011","5"
"ALB","United States","2011","0"
"ALB","Austria","2012","0"
"ALB","Belgium","2012","-7.7091690286704"
"ALB","Bulgaria","2012","1.12553867818588"
"ALB","Croatia","2012","-11.0356754645417"
"ALB","Czech Republic","2012","0"
"ALB","France","2012",".."
"ALB","Germany","2012","0"
"ALB","Greece","2012","14.6474211544738"
"ALB","Italy","2012","433.396634176802"
"ALB","Luxembourg","2012","-456.125834196332"
"ALB","Poland","2012","0"
"ALB","Turkey","2012","5"
"ALB","United States","2012","0"
"DZA","World","2001","1112.63201"
"DZA","Developedeconomies","2001","717.954"
"DZA","Europe","2001","394.2"
"DZA","EuropeanUnion","2001","384.988"
"DZA","Austria","2001","5.075"
"DZA","Belgium","2001","12.018"
"DZA","Cyprus","2001","0"
"DZA","CzechRepublic","2001","1.072"
"DZA","Denmark","2001","0.787"
"DZA","Finland","2001","0"
"DZA","France","2001","43.012"
"DZA","Germany","2001","38.313"
"DZA","Greece","2001","0"
"DZA","Hungary","2001","0"
"DZA","Ireland","2001","0"
"DZA","Italy","2001","34.271"
"DZA","Netherlands","2001","71.945"
"DZA","Poland","2001","0.614"
"DZA","Portugal","2001","0"
"DZA","Romania","2001","0"
"DZA","Spain","2001","152.866"
"DZA","Sweden","2001","1.136"
"DZA","UnitedKingdom","2001","23.25"
"DZA","OtherdevelopedEurope","2001","9.212"
"DZA","Iceland","2001","5"
"DZA","Norway","2001","0"
"DZA","Switzerland","2001","4.165"
"DZA","NorthAmerica","2001","314.919"
"DZA","Canada","2001","2.219"
"DZA","UnitedStates","2001","312.7"
"DZA","Otherdevelopedcountries","2001","8.835"
"DZA","Australia","2001","0"
"DZA","Japan","2001","8.819"
"DZA","Developingeconomies","2001","387.15801"
"DZA","Africa","2001","363.604"
"DZA","NorthAfrica","2001","363.581"
"DZA","Egypt","2001","363.262"
"DZA","Tunisia","2001","0"
"DZA","OtherAfrica","2001","0"
"DZA","Mauritius","2001","0"
"DZA","SouthAfrica","2001","0"
"DZA","Asia","2001","23.554"
"DZA","EastAsia","2001","3.203"
"DZA","China","2001","0.645"
"DZA","HongKong,China","2001","0"
"DZA","Korea,Republicof","2001","2.558"
"DZA","South-EastAsia","2001","0"
"DZA","Malaysia","2001","0"
"DZA","WestAsia","2001","20.278"
"DZA","Bahrain","2001","12.955"
"DZA","Jordan","2001","0"
"DZA","Kuwait","2001","0"
"DZA","Lebanon","2001","0"
"DZA","Oman","2001","0"
"DZA","Qatar","2001","2.147"
"DZA","SaudiArabia","2001","1.1"
"DZA","SyrianArabRepublic","2001","0"
"DZA","Turkey","2001","2.451"
"DZA","UnitedArabEmirates","2001","1.247"
"DZA","LatinAmericaandtheCaribbean","2001",".."
"DZA","Caribbean","2001","0"
"DZA","Bahamas","2001","0"
"DZA","Transitioneconomies","2001","0"
"DZA","CIS","2001","0"
"DZA","RussianFederation","2001","0"
"DZA","Unspecified","2001","7.216"
"DZA","World","2002","1071.519"
"DZA","Developedeconomies","2002","930.936"
"DZA","Europe","2002","538.401"
"DZA","EuropeanUnion","2002","536.215"
"DZA","Austria","2002","2.841"
"DZA","Belgium","2002","15.573"
"DZA","Cyprus","2002","0"
"DZA","CzechRepublic","2002","0.49"
"DZA","Denmark","2002","0"
"DZA","Finland","2002","1.513"
"DZA","France","2002","115.337"
"DZA","Germany","2002","64.871"
"DZA","Greece","2002","0"
"DZA","Hungary","2002","5.143"
"DZA","Ireland","2002","0"
"DZA","Italy","2002","97.571"
"DZA","Netherlands","2002","26.123"
"DZA","Poland","2002","0"
"DZA","Portugal","2002","0"
"DZA","Romania","2002","2.76"
"DZA","Spain","2002","143.172"
"DZA","Sweden","2002","1.225"
"DZA","UnitedKingdom","2002","59.049"
"DZA","OtherdevelopedEurope","2002","2.186"
"DZA","Iceland","2002","0"
"DZA","Norway","2002","2.056"
"DZA","Switzerland","2002","0"
"DZA","NorthAmerica","2002","313.919"
"DZA","Canada","2002","2.902"
"DZA","UnitedStates","2002","311.017"
"DZA","Otherdevelopedcountries","2002","78.616"
"DZA","Australia","2002","0"
"DZA","Japan","2002","78.411"
"DZA","Developingeconomies","2002","129.917"
"DZA","Africa","2002","97.768"
"DZA","NorthAfrica","2002","97.75"
"DZA","Egypt","2002","97.11"
"DZA","Tunisia","2002","0.64"
"DZA","OtherAfrica","2002","0"
"DZA","Mauritius","2002","0"
"DZA","SouthAfrica","2002","0"
"DZA","Asia","2002","32.149"
"DZA","EastAsia","2002","-1.273"
"DZA","China","2002","5.292"
"DZA","HongKong,China","2002","0"
"DZA","Korea,Republicof","2002","-6.565"
"DZA","South-EastAsia","2002","0"
"DZA","Malaysia","2002","0"
"DZA","WestAsia","2002","33.422"
"DZA","Bahrain","2002","0"
"DZA","Jordan","2002","8.868"
"DZA","Kuwait","2002","1.25"
"DZA","Lebanon","2002","0.689"
"DZA","Oman","2002","0"
"DZA","Qatar","2002","0"
"DZA","SaudiArabia","2002","0"
"DZA","SyrianArabRepublic","2002","0.709"
"DZA","Turkey","2002","9.45"
"DZA","UnitedArabEmirates","2002","12.287"
"DZA","LatinAmericaandtheCaribbean","2002","0"
"DZA","Caribbean","2002","0"
"DZA","Bahamas","2002","0"
"DZA","Transitioneconomies","2002","3.338"
"DZA","CIS","2002","3.338"
"DZA","RussianFederation","2002","3.338"
"DZA","Unspecified","2002","7.328"
"DZA","World","2003","853.679"
"DZA","Developedeconomies","2003","527.237"
"DZA","Europe","2003","268.005"
"DZA","EuropeanUnion","2003","266.501"
"DZA","Austria","2003","0"
"DZA","Belgium","2003","5.072"
"DZA","Cyprus","2003","0"
"DZA","CzechRepublic","2003","0"
"DZA","Denmark","2003","0"
"DZA","Finland","2003","0"
"DZA","France","2003","50.869"
"DZA","Germany","2003","16.162"
"DZA","Greece","2003","0"
"DZA","Hungary","2003","0"
"DZA","Ireland","2003","0.572"
"DZA","Italy","2003","24.328"
"DZA","Netherlands","2003","17.539"
"DZA","Poland","2003","0"
"DZA","Portugal","2003","0.651"
"DZA","Romania","2003","0.769"
"DZA","Spain","2003","87.035"
"DZA","Sweden","2003","28.12"
"DZA","UnitedKingdom","2003","35.332"
"DZA","OtherdevelopedEurope","2003","1.504"
"DZA","Iceland","2003","0"
"DZA","Norway","2003","0.607"
"DZA","Switzerland","2003","0.897"
"DZA","NorthAmerica","2003","257.478"
"DZA","Canada","2003","5.617"
"DZA","UnitedStates","2003","251.861"
"DZA","Otherdevelopedcountries","2003","1.754"
"DZA","Australia","2003","3.754"
"DZA","Japan","2003","-2"
"DZA","Developingeconomies","2003","320.486"
"DZA","Africa","2003","287.386"
"DZA","NorthAfrica","2003","64.699"
"DZA","Egypt","2003","62.568"
"DZA","Tunisia","2003","2.131"
"DZA","OtherAfrica","2003","222.687"
"DZA","Mauritius","2003","222.687"
"DZA","SouthAfrica","2003","0"
"DZA","Asia","2003","33.1"
"DZA","EastAsia","2003","3.076"
"DZA","China","2003","2.645"
"DZA","HongKong,China","2003","0"
"DZA","Korea,Republicof","2003","0"
"DZA","South-EastAsia","2003","0"
"DZA","Malaysia","2003","0"
"DZA","WestAsia","2003","30.024"
"DZA","Bahrain","2003","5.034"
"DZA","Jordan","2003","9.717"
"DZA","Kuwait","2003","0"
"DZA","Lebanon","2003","0.82"
"DZA","Oman","2003","0"
"DZA","Qatar","2003","1.443"
"DZA","SaudiArabia","2003","10.015"
"DZA","SyrianArabRepublic","2003","0"
"DZA","Turkey","2003","2.453"
"DZA","UnitedArabEmirates","2003","0.542"
"DZA","LatinAmericaandtheCaribbean","2003","0"
"DZA","Caribbean","2003","0"
"DZA","Bahamas","2003","0"
"DZA","Transitioneconomies","2003","0"
"DZA","CIS","2003","0"
"DZA","RussianFederation","2003","0"
"DZA","Unspecified","2003","5.956"
"DZA","World","2004","721.55"
"DZA","Developedeconomies","2004","591.744"
"DZA","Europe","2004","285.389"
"DZA","EuropeanUnion","2004","284.396"
"DZA","Austria","2004","0"
"DZA","Belgium","2004","5.297"
"DZA","Cyprus","2004","0"
"DZA","CzechRepublic","2004","0"
"DZA","Denmark","2004","0"
"DZA","Finland","2004","0"
"DZA","France","2004","80.134"
"DZA","Germany","2004","23.106"
"DZA","Greece","2004","0"
"DZA","Hungary","2004","0"
"DZA","Ireland","2004","0"
"DZA","Italy","2004","24.13"
"DZA","Netherlands","2004","4.147"
"DZA","Poland","2004","0"
"DZA","Portugal","2004","0"
"DZA","Romania","2004","0"
"DZA","Spain","2004","43.206"
"DZA","Sweden","2004","8.94"
"DZA","UnitedKingdom","2004","95.386"
"DZA","OtherdevelopedEurope","2004","0.993"
"DZA","Iceland","2004","0"
"DZA","Norway","2004","0"
"DZA","Switzerland","2004","0.883"
"DZA","NorthAmerica","2004","289.754"
"DZA","Canada","2004","3.641"
"DZA","UnitedStates","2004","286.113"
"DZA","Otherdevelopedcountries","2004","16.601"
"DZA","Australia","2004","0"
"DZA","Japan","2004","16.601"
"DZA","Developingeconomies","2004","125.741"
"DZA","Africa","2004","-152.072"
"DZA","NorthAfrica","2004","22.906"
"DZA","Egypt","2004","22.206"
"DZA","Tunisia","2004","0.7"
"DZA","OtherAfrica","2004","-174.978"
"DZA","Mauritius","2004","-179.085"
"DZA","SouthAfrica","2004","4.107"
"DZA","Asia","2004","269.79"
"DZA","EastAsia","2004","27.156"
"DZA","China","2004","27.106"
"DZA","HongKong,China","2004","0"
"DZA","Korea,Republicof","2004","0"
"DZA","South-EastAsia","2004","0"
"DZA","Malaysia","2004","0"
"DZA","WestAsia","2004","242.634"
"DZA","Bahrain","2004","10.488"
"DZA","Jordan","2004","10.05"
"DZA","Kuwait","2004","210.469"
"DZA","Lebanon","2004","0"
"DZA","Oman","2004","0"
"DZA","Qatar","2004","6.772"
"DZA","SaudiArabia","2004","1.615"
"DZA","SyrianArabRepublic","2004","0"
"DZA","Turkey","2004","2.244"
"DZA","UnitedArabEmirates","2004","1.157"
"DZA","LatinAmericaandtheCaribbean","2004","8.023"
"DZA","Caribbean","2004","8.023"
"DZA","Bahamas","2004","8.023"
"DZA","Transitioneconomies","2004","0"
"DZA","CIS","2004","0"
"DZA","RussianFederation","2004","0"
"DZA","Unspecified","2004","4.065"
"DZA","World","2005","1095.177"
"DZA","Developedeconomies","2005","773.443"
"DZA","Europe","2005","463.956"
"DZA","EuropeanUnion","2005","394.917"
"DZA","Austria","2005","0"
"DZA","Belgium","2005","4"
"DZA","Cyprus","2005","2.933"
"DZA","CzechRepublic","2005","0"
"DZA","Denmark","2005","1.844"
"DZA","Finland","2005","0"
"DZA","France","2005","121.416"
"DZA","Germany","2005","23.288"
"DZA","Greece","2005","0"
"DZA","Hungary","2005","0"
"DZA","Ireland","2005","0"
"DZA","Italy","2005","39.267"
"DZA","Netherlands","2005","3.729"
"DZA","Poland","2005","0"
"DZA","Portugal","2005","1.165"
"DZA","Romania","2005","0"
"DZA","Spain","2005","116.596"
"DZA","Sweden","2005","30.689"
"DZA","UnitedKingdom","2005","48.772"
"DZA","OtherdevelopedEurope","2005","69.039"
"DZA","Iceland","2005","61.423"
"DZA","Norway","2005","2.005"
"DZA","Switzerland","2005","5.611"
"DZA","NorthAmerica","2005","307.757"
"DZA","Canada","2005","6.74"
"DZA","UnitedStates","2005","301.017"
"DZA","Otherdevelopedcountries","2005","1.73"
"DZA","Australia","2005","0"
"DZA","Japan","2005","1.639"
"DZA","Developingeconomies","2005","314.94"
"DZA","Africa","2005","81.932"
"DZA","NorthAfrica","2005","113.721"
"DZA","Egypt","2005","108.238"
"DZA","Tunisia","2005","5.483"
"DZA","OtherAfrica","2005","-31.789"
"DZA","Mauritius","2005","-33.314"
"DZA","SouthAfrica","2005","1.525"
"DZA","Asia","2005","226.998"
"DZA","EastAsia","2005","50.173"
"DZA","China","2005","49.89"
"DZA","HongKong,China","2005","0"
"DZA","Korea,Republicof","2005","0"
"DZA","South-EastAsia","2005","0"
"DZA","Malaysia","2005","0"
"DZA","WestAsia","2005","176.765"
"DZA","Bahrain","2005","7.232"
"DZA","Jordan","2005","16.35"
"DZA","Kuwait","2005","105.012"
"DZA","Lebanon","2005","4.55"
"DZA","Oman","2005","0"
"DZA","Qatar","2005","7.27"
"DZA","SaudiArabia","2005","20.185"
"DZA","SyrianArabRepublic","2005","0"
"DZA","Turkey","2005","9.407"
"DZA","UnitedArabEmirates","2005","6.732"
"DZA","LatinAmericaandtheCaribbean","2005","6.01"
"DZA","Caribbean","2005","6.01"
"DZA","Bahamas","2005","6.01"
"DZA","Transitioneconomies","2005","0"
"DZA","CIS","2005","0"
"DZA","RussianFederation","2005","0"
"DZA","Unspecified","2005","6.718"
"DZA","World","2006","1795.444"
"DZA","Developedeconomies","2006","1223.485"
"DZA","Europe","2006","849.839"
"DZA","EuropeanUnion","2006","831.581"
"DZA","Austria","2006","0.67"
"DZA","Belgium","2006","30.691"
"DZA","Cyprus","2006","30"
"DZA","CzechRepublic","2006","0"
"DZA","Denmark","2006","8.067"
"DZA","Finland","2006","0"
"DZA","France","2006","293.254"
"DZA","Germany","2006","53.503"
"DZA","Greece","2006","10.079"
"DZA","Hungary","2006","0"
"DZA","Ireland","2006","1.028"
"DZA","Italy","2006","115.322"
"DZA","Netherlands","2006","9.938"
"DZA","Poland","2006","0"
"DZA","Portugal","2006","0.924"
"DZA","Romania","2006","0"
"DZA","Spain","2006","209.546"
"DZA","Sweden","2006","4.18"
"DZA","UnitedKingdom","2006","63.944"
"DZA","OtherdevelopedEurope","2006","18.258"
"DZA","Iceland","2006","0"
"DZA","Norway","2006","2.945"
"DZA","Switzerland","2006","15.312"
"DZA","NorthAmerica","2006","365.417"
"DZA","Canada","2006","51.347"
"DZA","UnitedStates","2006","314.07"
"DZA","Otherdevelopedcountries","2006","8.229"
"DZA","Australia","2006","0"
"DZA","Japan","2006","7.892"
"DZA","Developingeconomies","2006","556.425"
"DZA","Africa","2006","167.844"
"DZA","NorthAfrica","2006","167.844"
"DZA","Egypt","2006","157.076"
"DZA","Tunisia","2006","10.768"
"DZA","OtherAfrica","2006","0"
"DZA","Mauritius","2006","0"
"DZA","SouthAfrica","2006","0"
"DZA","Asia","2006","310.425"
"DZA","EastAsia","2006","92.433"
"DZA","China","2006","91.027"
"DZA","HongKong,China","2006","1.205"
"DZA","Korea,Republicof","2006","0"
"DZA","South-EastAsia","2006","0"
"DZA","Malaysia","2006","0"
"DZA","WestAsia","2006","217.796"
"DZA","Bahrain","2006","65.531"
"DZA","Jordan","2006","6.447"
"DZA","Kuwait","2006","56.845"
"DZA","Lebanon","2006","24.065"
"DZA","Oman","2006","0"
"DZA","Qatar","2006","12.338"
"DZA","SaudiArabia","2006","7.655"
"DZA","SyrianArabRepublic","2006","0"
"DZA","Turkey","2006","7.002"
"DZA","UnitedArabEmirates","2006","37.611"
"DZA","LatinAmericaandtheCaribbean","2006","78.156"
"DZA","Caribbean","2006","78.156"
"DZA","Bahamas","2006","78.156"
"DZA","Transitioneconomies","2006","0"
"DZA","CIS","2006","0"
"DZA","RussianFederation","2006","0"
"DZA","Unspecified","2006","15.534"
"DZA","World","2007","1661.811"
"DZA","Developedeconomies","2007","1193.468"
"DZA","Europe","2007","915.227"
"DZA","EuropeanUnion","2007","876.074"
"DZA","Austria","2007","3.536"
"DZA","Belgium","2007","100.501"
"DZA","Cyprus","2007","36.388"
"DZA","CzechRepublic","2007","0"
"DZA","Denmark","2007","4.868"
"DZA","Finland","2007","0"
"DZA","France","2007","232.939"
"DZA","Germany","2007","92.263"
"DZA","Greece","2007","0"
"DZA","Hungary","2007","0"
"DZA","Ireland","2007","0"
"DZA","Italy","2007","66.637"
"DZA","Netherlands","2007","6.35"
"DZA","Poland","2007","0"
"DZA","Portugal","2007","1.052"
"DZA","Romania","2007","0"
"DZA","Spain","2007","164.035"
"DZA","Sweden","2007","2.453"
"DZA","UnitedKingdom","2007","164.521"
"DZA","OtherdevelopedEurope","2007","39.153"
"DZA","Iceland","2007","0"
"DZA","Norway","2007","2.384"
"DZA","Switzerland","2007","36.686"
"DZA","NorthAmerica","2007","265.02"
"DZA","Canada","2007","-27.74"
"DZA","UnitedStates","2007","292.76"
"DZA","Otherdevelopedcountries","2007","13.221"
"DZA","Australia","2007","1.88"
"DZA","Japan","2007","11.341"
"DZA","Developingeconomies","2007","427.563"
"DZA","Africa","2007","116.709"
"DZA","NorthAfrica","2007","116.709"
"DZA","Egypt","2007","102.253"
"DZA","Tunisia","2007","14.456"
"DZA","OtherAfrica","2007","0"
"DZA","Mauritius","2007","0"
"DZA","SouthAfrica","2007","0"
"DZA","Asia","2007","301.952"
"DZA","EastAsia","2007","37.303"
"DZA","China","2007","36.551"
"DZA","HongKong,China","2007","0"
"DZA","Korea,Republicof","2007","0.744"
"DZA","South-EastAsia","2007","0"
"DZA","Malaysia","2007","0"
"DZA","WestAsia","2007","264.291"
"DZA","Bahrain","2007","9.844"
"DZA","Jordan","2007","14.029"
"DZA","Kuwait","2007","96.6"
"DZA","Lebanon","2007","47.627"
"DZA","Oman","2007","0"
"DZA","Qatar","2007","11.113"
"DZA","SaudiArabia","2007","13.4"
"DZA","SyrianArabRepublic","2007","0"
"DZA","Turkey","2007","4.76"
"DZA","UnitedArabEmirates","2007","66.902"
"DZA","LatinAmericaandtheCaribbean","2007","8.902"
"DZA","Caribbean","2007","8.902"
"DZA","Bahamas","2007","8.874"
"DZA","Transitioneconomies","2007","0"
"DZA","CIS","2007","0"
"DZA","RussianFederation","2007","0"
"DZA","Unspecified","2007","40.737"
"DZA","World","2008","2593.613"
"DZA","Developedeconomies","2008","1858.245"
"DZA","Europe","2008","1516.714"
"DZA","EuropeanUnion","2008","1508.992"
"DZA","Austria","2008","8.09"
"DZA","Belgium","2008","230.26"
"DZA","Cyprus","2008","2.359"
"DZA","CzechRepublic","2008","0"
"DZA","Denmark","2008","3.532"
"DZA","Finland","2008","0"
"DZA","France","2008","303.364"
"DZA","Germany","2008","36.833"
"DZA","Greece","2008","0"
"DZA","Hungary","2008","0"
"DZA","Ireland","2008","1.946"
"DZA","Italy","2008","247.11"
"DZA","Netherlands","2008","185.188"
"DZA","Poland","2008","0"
"DZA","Portugal","2008","2.223"
"DZA","Romania","2008","0"
"DZA","Spain","2008","325.326"
"DZA","Sweden","2008","2.211"
"DZA","UnitedKingdom","2008","159.177"
"DZA","OtherdevelopedEurope","2008","7.722"
"DZA","Iceland","2008","0.875"
"DZA","Norway","2008","4.793"
"DZA","Switzerland","2008","2.054"
"DZA","NorthAmerica","2008","331.767"
"DZA","Canada","2008","8.794"
"DZA","UnitedStates","2008","322.973"
"DZA","Otherdevelopedcountries","2008","9.764"
"DZA","Australia","2008","2.072"
"DZA","Japan","2008","7.692"
"DZA","Developingeconomies","2008","703.031"
"DZA","Africa","2008","267.889"
"DZA","NorthAfrica","2008","267.889"
"DZA","Egypt","2008","261.086"
"DZA","Tunisia","2008","6.803"
"DZA","OtherAfrica","2008","0"
"DZA","Mauritius","2008","0"
"DZA","SouthAfrica","2008","0"
"DZA","Asia","2008","405.799"
"DZA","EastAsia","2008","88.149"
"DZA","China","2008","85.984"
"DZA","HongKong,China","2008","1.309"
"DZA","Korea,Republicof","2008","0.856"
"DZA","South-EastAsia","2008","0"
"DZA","Malaysia","2008","0"
"DZA","WestAsia","2008","317.65"
"DZA","Bahrain","2008","0"
"DZA","Jordan","2008","2.706"
"DZA","Kuwait","2008","34.08"
"DZA","Lebanon","2008","60.571"
"DZA","Oman","2008","59.625"
"DZA","Qatar","2008","46.391"
"DZA","SaudiArabia","2008","52.028"
"DZA","SyrianArabRepublic","2008","2.703"
"DZA","Turkey","2008","3.643"
"DZA","UnitedArabEmirates","2008","55.223"
"DZA","LatinAmericaandtheCaribbean","2008","29.343"
"DZA","Caribbean","2008","29.343"
"DZA","Bahamas","2008","1.315"
"DZA","Transitioneconomies","2008","0"
"DZA","CIS","2008","0"
"DZA","RussianFederation","2008","0"
"DZA","Unspecified","2008","32.143"
"DZA","World","2009","2760.935"
"DZA","Developedeconomies","2009","1672.827"
"DZA","Europe","2009","1171.136"
"DZA","EuropeanUnion","2009","1115.544"
"DZA","Austria","2009","12.668"
"DZA","Belgium","2009","240.818"
"DZA","Cyprus","2009","0"
"DZA","CzechRepublic","2009","0"
"DZA","Denmark","2009","7.886"
"DZA","Finland","2009","0.551"
"DZA","France","2009","307.748"
"DZA","Germany","2009","53.933"
"DZA","Greece","2009","10.001"
"DZA","Hungary","2009","2.792"
"DZA","Ireland","2009","0"
"DZA","Italy","2009","116.305"
"DZA","Netherlands","2009","31.262"
"DZA","Poland","2009","0"
"DZA","Portugal","2009","5.268"
"DZA","Romania","2009","0"
"DZA","Spain","2009","198.125"
"DZA","Sweden","2009","3.35"
"DZA","UnitedKingdom","2009","124.575"
"DZA","OtherdevelopedEurope","2009","55.592"
"DZA","Iceland","2009","0"
"DZA","Norway","2009","31.113"
"DZA","Switzerland","2009","24.479"
"DZA","NorthAmerica","2009","479.442"
"DZA","Canada","2009","3.551"
"DZA","UnitedStates","2009","475.891"
"DZA","Otherdevelopedcountries","2009","22.249"
"DZA","Australia","2009","4.922"
"DZA","Japan","2009","17.327"
"DZA","Developingeconomies","2009","1051.53"
"DZA","Africa","2009","160.069"
"DZA","NorthAfrica","2009","157.618"
"DZA","Egypt","2009","88.031"
"DZA","Tunisia","2009","69.587"
"DZA","OtherAfrica","2009","2.451"
"DZA","Mauritius","2009","0"
"DZA","SouthAfrica","2009","2.451"
"DZA","Asia","2009","891.288"
"DZA","EastAsia","2009","69.416"
"DZA","China","2009","62.545"
"DZA","HongKong,China","2009","2.336"
